cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,minimum_baseline_opportunities,outcome_coding_status,n,people,parameters,matrix_rank,events,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high
hrs,all_primary_wave_intervals,incident_stroke,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42298,13410,16,16,663.0,,,,PASS,,alcohol_loss,risk_ratio,1.367436525340435,0.11088542730957678,1.1003258835809882,1.6993898614378016,0.004769946715294199,,,,,,,4034.0,94.0,3940.0,6067.0,138.0,5929.0,5625.0,85.0,5540.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42298,13410,16,16,663.0,,,,PASS,,activity_loss,risk_ratio,1.3825891470037623,0.09580934659862629,1.1458824811925614,1.668192664419801,0.0007214978405538107,,,,,,,4034.0,94.0,3940.0,6067.0,138.0,5929.0,5625.0,85.0,5540.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42298,13410,16,16,663.0,,,,PASS,,work_loss,risk_ratio,1.1246283428048944,0.11853793067265511,0.8914753823539513,1.418759210266012,0.32176167087195473,,,,,,,4034.0,94.0,3940.0,6067.0,138.0,5929.0,5625.0,85.0,5540.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,19,19,658.0,13589.0,257.0,13332.0,PASS,,any_withdrawal,risk_ratio,1.1600518246545672,0.08063241692809742,0.9904737127014015,1.3586632523685012,0.06558449000873791,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,20,20,658.0,,,,PASS,,loss_1,risk_ratio,1.1090720296565766,0.08580005259252275,0.9374035967129383,1.3121784162977077,0.22759829389383635,11683.0,206.0,11477.0,1906.0,51.0,1855.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,20,20,658.0,,,,PASS,,loss_2plus,risk_ratio,1.4579509829116273,0.15023898104847597,1.0860736334898886,1.9571611012622647,0.012088560466631428,11683.0,206.0,11477.0,1906.0,51.0,1855.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,21,21,658.0,,,,PASS,,alcohol_loss,risk_ratio,1.2496102731242478,0.11183541904722315,1.0036449544195936,1.5558548148141542,0.04631656944950478,,,,,,,3999.0,93.0,3906.0,6014.0,136.0,5878.0,5582.0,85.0,5497.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,21,21,658.0,,,,PASS,,activity_loss,risk_ratio,1.211290685168764,0.09718443107387865,1.0012092188187587,1.4654530705457018,0.04856407779586819,,,,,,,3999.0,93.0,3906.0,6014.0,136.0,5878.0,5582.0,85.0,5497.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,42011,13317,21,21,658.0,,,,PASS,,work_loss,risk_ratio,1.0558521558897302,0.11893087579564013,0.8363132278413941,1.3330218128612652,0.6476906186632663,,,,,,,3999.0,93.0,3906.0,6014.0,136.0,5878.0,5582.0,85.0,5497.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,work_exit_phenotype,enrichment,1,PASS_BASELINE_FREE_RISK_SET,25717,9385,20,20,354.0,,,,PASS,,work_exit_retirement,risk_ratio,0.9964315442538616,0.1296578879609925,0.7728273324850176,1.2847317643276854,0.9780040639659977,,,,,,,,,,,,,,,,5042.0,81.0,4961.0,1238.0,24.0,1214.0,,,,
hrs,all_primary_wave_intervals,incident_stroke,full,work_exit_phenotype,enrichment,1,PASS_BASELINE_FREE_RISK_SET,25717,9385,20,20,354.0,,,,PASS,,work_exit_no_retirement,risk_ratio,1.3096747510409723,0.21130223898372702,0.8655709313610618,1.9816376582992472,0.201692710551983,,,,,,,,,,,,,,,,5042.0,81.0,4961.0,1238.0,24.0,1214.0,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,14,14,2822.0,12772.0,1236.0,11536.0,PASS,,any_withdrawal,risk_ratio,1.7394217442141064,0.03678030453328586,1.6184431276716047,1.8694435118011519,3.4393936433769686e-51,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,15,15,2822.0,,,,PASS,,loss_1,risk_ratio,1.6211138270669305,0.03903442034513756,1.501714420632981,1.7500065286713222,3.498461826758739e-35,11082.0,1002.0,10080.0,1690.0,234.0,1456.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,15,15,2822.0,,,,PASS,,loss_2plus,risk_ratio,2.5647312364695565,0.06520141782706318,2.257055891938469,2.9143479959077516,2.6840700278921204e-47,11082.0,1002.0,10080.0,1690.0,234.0,1456.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,16,16,2822.0,,,,PASS,,alcohol_loss,risk_ratio,1.5500608307693473,0.050260993568349566,1.4046447707299006,1.7105311101801497,2.7730802379544606e-18,,,,,,,3739.0,421.0,3318.0,5448.0,671.0,4777.0,5354.0,389.0,4965.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,16,16,2822.0,,,,PASS,,activity_loss,risk_ratio,1.8047650229446341,0.04204562089191141,1.662001334632076,1.9597919208442753,8.550044147774896e-45,,,,,,,3739.0,421.0,3318.0,5448.0,671.0,4777.0,5354.0,389.0,4965.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40910,13219,16,16,2822.0,,,,PASS,,work_loss,risk_ratio,1.3691475137172837,0.05399134470137227,1.2316653568830949,1.5219758385200293,5.9117761860657415e-09,,,,,,,3739.0,421.0,3318.0,5448.0,671.0,4777.0,5354.0,389.0,4965.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,19,19,2802.0,12681.0,1224.0,11457.0,PASS,,any_withdrawal,risk_ratio,1.4900411737354806,0.03746101648538267,1.384558767998115,1.603559741012042,1.8234452042627064e-26,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,20,20,2802.0,,,,PASS,,loss_1,risk_ratio,1.4190873291705584,0.039333494214603894,1.3137973796509912,1.532815393761399,5.654376751224439e-19,11008.0,993.0,10015.0,1673.0,231.0,1442.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,20,20,2802.0,,,,PASS,,loss_2plus,risk_ratio,1.9555171069173385,0.06829339297686972,1.7105279621602023,2.235594646822973,9.216205134202281e-23,11008.0,993.0,10015.0,1673.0,231.0,1442.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,21,21,2802.0,,,,PASS,,alcohol_loss,risk_ratio,1.347445788444606,0.051168435690530464,1.2188679287293138,1.4895872719285546,5.608803582937935e-09,,,,,,,3710.0,416.0,3294.0,5406.0,664.0,4742.0,5317.0,386.0,4931.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,21,21,2802.0,,,,PASS,,activity_loss,risk_ratio,1.5618842994247657,0.04237583726170398,1.4374027823820914,1.6971461268127186,6.815927741273374e-26,,,,,,,3710.0,416.0,3294.0,5406.0,664.0,4742.0,5317.0,386.0,4931.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40646,13131,21,21,2802.0,,,,PASS,,work_loss,risk_ratio,1.2295993693556988,0.054879957100625695,1.1042050463140127,1.3692335623414416,0.00016575700717190212,,,,,,,3710.0,416.0,3294.0,5406.0,664.0,4742.0,5317.0,386.0,4931.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,24890,9259,20,20,1421.0,,,,PASS,,work_exit_retirement,risk_ratio,1.1011980849156073,0.06322441025809483,0.9728563811496217,1.2464709547249213,0.12733198068104384,,,,,,,,,,,,,,,,4857.0,349.0,4508.0,1059.0,116.0,943.0,,,,
hrs,all_primary_wave_intervals,incident_any_adl,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMPLETE_ITEM_COUNTS,24890,9259,20,20,1421.0,,,,PASS,,work_exit_no_retirement,risk_ratio,1.5991884070856013,0.09540330118699279,1.3264540058070937,1.9280001795470518,8.60265592953611e-07,,,,,,,,,,,,,,,,4857.0,349.0,4508.0,1059.0,116.0,943.0,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,any_withdrawal,core,2,PASS_STRICT_COMMON_SIX,45103,14231,15,15,7009.0,14914.0,2442.0,12472.0,PASS,,any_withdrawal,risk_ratio,1.155633055630243,0.023078293828970114,1.1045253213139956,1.2091056071729824,3.6637176700950895e-10,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,score_categorical,core,2,PASS_STRICT_COMMON_SIX,45103,14231,16,16,7009.0,,,,PASS,,loss_1,risk_ratio,1.1327076693956522,0.024288269346560833,1.0800494217114722,1.1879332913068137,2.889755689237227e-07,12741.0,2061.0,10680.0,2173.0,381.0,1792.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,score_categorical,core,2,PASS_STRICT_COMMON_SIX,45103,14231,16,16,7009.0,,,,PASS,,loss_2plus,risk_ratio,1.3050522662846837,0.04873833009270258,1.1861558726324506,1.4358664464181605,4.6893507198237825e-08,12741.0,2061.0,10680.0,2173.0,381.0,1792.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,45103,14231,17,17,7009.0,,,,PASS,,alcohol_loss,risk_ratio,1.146407560078943,0.03506211886914578,1.0702718717323045,1.227959295687138,9.743617115273029e-05,,,,,,,4440.0,757.0,3683.0,6716.0,1124.0,5592.0,6043.0,964.0,5079.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,45103,14231,17,17,7009.0,,,,PASS,,activity_loss,risk_ratio,1.169845168878032,0.030065820436428976,1.102900448008456,1.240853353191111,1.8125698648623963e-07,,,,,,,4440.0,757.0,3683.0,6716.0,1124.0,5592.0,6043.0,964.0,5079.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,45103,14231,17,17,7009.0,,,,PASS,,work_loss,risk_ratio,1.0874100598828862,0.03240531300215745,1.0204926803316898,1.1587154529615715,0.009710877482447752,,,,,,,4440.0,757.0,3683.0,6716.0,1124.0,5592.0,6043.0,964.0,5079.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,any_withdrawal,core,2,PASS_STRICT_COMMON_SIX,44802,14133,19,19,6960.0,14797.0,2429.0,12368.0,PASS,,any_withdrawal,risk_ratio,1.1425181360863752,0.0235295701062359,1.091024985130437,1.1964416113992338,1.4923783003677442e-08,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,score_categorical,core,2,PASS_STRICT_COMMON_SIX,44802,14133,20,20,6960.0,,,,PASS,,loss_1,risk_ratio,1.1217171258737875,0.024677947606544428,1.0687532378331388,1.1773057296458893,3.2494976483067957e-06,12646.0,2050.0,10596.0,2151.0,379.0,1772.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,score_categorical,core,2,PASS_STRICT_COMMON_SIX,44802,14133,20,20,6960.0,,,,PASS,,loss_2plus,risk_ratio,1.2842055537869947,0.04926256176875903,1.1660097318180878,1.4143826242392423,3.8204061328236425e-07,12646.0,2050.0,10596.0,2151.0,379.0,1772.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,44802,14133,21,21,6960.0,,,,PASS,,alcohol_loss,risk_ratio,1.138961100012221,0.0353222863331496,1.0627778803426304,1.2206053695084735,0.00022987723772480454,,,,,,,4401.0,754.0,3647.0,6660.0,1116.0,5544.0,5999.0,960.0,5039.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,44802,14133,21,21,6960.0,,,,PASS,,activity_loss,risk_ratio,1.1535601854477664,0.030400563066334048,1.086834089489278,1.2243829249739528,2.6140781317398795e-06,,,,,,,4401.0,754.0,3647.0,6660.0,1116.0,5544.0,5999.0,960.0,5039.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,2,PASS_STRICT_COMMON_SIX,44802,14133,21,21,6960.0,,,,PASS,,work_loss,risk_ratio,1.0823199308730853,0.03264115426450772,1.0152463929117308,1.1538247670159094,0.015370477386869067,,,,,,,4401.0,754.0,3647.0,6660.0,1116.0,5544.0,5999.0,960.0,5039.0,,,,,,,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMMON_SIX,27008,9784,20,20,4266.0,,,,PASS,,work_exit_retirement,risk_ratio,1.04748585558714,0.03587768225931123,0.9763578644549264,1.1237955442369219,0.19598188473958655,,,,,,,,,,,,,,,,5404.0,866.0,4538.0,1370.0,237.0,1133.0,,,,
hrs,all_primary_wave_intervals,multimorbidity_progression,full,work_exit_phenotype,enrichment,1,PASS_STRICT_COMMON_SIX,27008,9784,20,20,4266.0,,,,PASS,,work_exit_no_retirement,risk_ratio,1.1816503959864564,0.06236544422396727,1.0456911740950416,1.3352868350862077,0.00744276442527528,,,,,,,,,,,,,,,,5404.0,866.0,4538.0,1370.0,237.0,1133.0,,,,
hrs,all_primary_wave_intervals,mortality,basic,any_withdrawal,core,2,PASS_SOURCE_STATUS,50457,15710,14,14,1982.0,17232.0,1125.0,16107.0,PASS,,any_withdrawal,risk_ratio,2.3376378566380995,0.043984398662104775,2.1445572467105185,2.5481020649691226,4.828257613569934e-83,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,basic,score_categorical,core,2,PASS_SOURCE_STATUS,50457,15710,15,15,1982.0,,,,PASS,,loss_1,risk_ratio,1.985290296402883,0.047470247721092595,1.808911300033961,2.178867234074689,2.6486613546906583e-47,14540.0,791.0,13749.0,2692.0,334.0,2358.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,basic,score_categorical,core,2,PASS_SOURCE_STATUS,50457,15710,15,15,1982.0,,,,PASS,,loss_2plus,risk_ratio,4.202845228160408,0.06210976422671825,3.7211353756901517,4.746913570322504,3.1583338934165913e-118,14540.0,791.0,13749.0,2692.0,334.0,2358.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50457,15710,16,16,1982.0,,,,PASS,,alcohol_loss,risk_ratio,1.7999890018230236,0.05210145297505822,1.6252531421140903,1.993511240020974,1.6203076881718026e-29,,,,,,,5267.0,436.0,4831.0,8038.0,761.0,7277.0,6758.0,283.0,6475.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50457,15710,16,16,1982.0,,,,PASS,,activity_loss,risk_ratio,2.381498057165504,0.04551858628959464,2.178235043253575,2.603728653548629,5.105867970537518e-81,,,,,,,5267.0,436.0,4831.0,8038.0,761.0,7277.0,6758.0,283.0,6475.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50457,15710,16,16,1982.0,,,,PASS,,work_loss,risk_ratio,1.6998828445182352,0.06532631592865563,1.4955919882634725,1.932078874294128,4.597800750266856e-16,,,,,,,5267.0,436.0,4831.0,8038.0,761.0,7277.0,6758.0,283.0,6475.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,any_withdrawal,core,2,PASS_SOURCE_STATUS,50107,15599,19,19,1963.0,17092.0,1116.0,15976.0,PASS,,any_withdrawal,risk_ratio,2.0385972484096566,0.04480065650029026,1.8672266866457345,2.2256958787842724,6.492998965554527e-57,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,score_categorical,core,2,PASS_SOURCE_STATUS,50107,15599,20,20,1963.0,,,,PASS,,loss_1,risk_ratio,1.7878707339769635,0.04799031057034844,1.6273714362872296,1.9641992541690096,9.68119525312244e-34,14429.0,786.0,13643.0,2663.0,330.0,2333.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,score_categorical,core,2,PASS_SOURCE_STATUS,50107,15599,20,20,1963.0,,,,PASS,,loss_2plus,risk_ratio,3.3076453340035363,0.06479329775319487,2.9131763839076803,3.755528747243227,4.148891946959564e-76,14429.0,786.0,13643.0,2663.0,330.0,2333.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50107,15599,21,21,1963.0,,,,PASS,,alcohol_loss,risk_ratio,1.6359854669943914,0.053015356650555706,1.474526859662923,1.815123563655323,1.6177110726637205e-20,,,,,,,5220.0,432.0,4788.0,7963.0,754.0,7209.0,6711.0,281.0,6430.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50107,15599,21,21,1963.0,,,,PASS,,activity_loss,risk_ratio,2.0541034118925303,0.04628499997806649,1.8759637433897205,2.249159047778031,1.5342822601312082e-54,,,,,,,5220.0,432.0,4788.0,7963.0,754.0,7209.0,6711.0,281.0,6430.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,2,PASS_SOURCE_STATUS,50107,15599,21,21,1963.0,,,,PASS,,work_loss,risk_ratio,1.583341167810336,0.06660226678882773,1.389576790146021,1.8041242999025322,5.210356617004135e-12,,,,,,,5220.0,432.0,4788.0,7963.0,754.0,7209.0,6711.0,281.0,6430.0,,,,,,,,,,
hrs,all_primary_wave_intervals,mortality,full,work_exit_phenotype,enrichment,1,PASS_SOURCE_STATUS,29844,10729,20,20,742.0,,,,PASS,,work_exit_retirement,risk_ratio,1.6939273829034929,0.07932980546509898,1.4500037845500984,1.9788844754226487,3.057400536628652e-11,,,,,,,,,,,,,,,,6042.0,276.0,5766.0,1572.0,79.0,1493.0,,,,
hrs,all_primary_wave_intervals,mortality,full,work_exit_phenotype,enrichment,1,PASS_SOURCE_STATUS,29844,10729,20,20,742.0,,,,PASS,,work_exit_no_retirement,risk_ratio,2.4524055447857536,0.12481322261383146,1.9202204108129337,3.132084693105481,6.608772582450495e-13,,,,,,,,,,,,,,,,6042.0,276.0,5766.0,1572.0,79.0,1493.0,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,14,14,1549.0,11213.0,560.0,10653.0,PASS,,any_withdrawal,risk_ratio,1.2004569199121555,0.05177189627425471,1.0846216308061947,1.3286631721458646,0.0004171566060706312,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,15,15,1549.0,,,,PASS,,loss_1,risk_ratio,1.1498413579090465,0.05517848129871108,1.0319767597129788,1.2811675611046147,0.011393047253393938,9648.0,460.0,9188.0,1565.0,100.0,1465.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,15,15,1549.0,,,,PASS,,loss_2plus,risk_ratio,1.5163748994927166,0.10211681634626847,1.2413224081912124,1.8523735821075658,4.563529983612622e-05,9648.0,460.0,9188.0,1565.0,100.0,1465.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,16,16,1549.0,,,,PASS,,alcohol_loss,risk_ratio,1.2528071613965037,0.07617764454858758,1.0790503219918752,1.454543640512609,0.0030894014897767702,,,,,,,3271.0,186.0,3085.0,4873.0,246.0,4627.0,4715.0,231.0,4484.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,16,16,1549.0,,,,PASS,,activity_loss,risk_ratio,1.0836189963100935,0.06855962326731213,0.9473676543363699,1.239466139454214,0.241463705748313,,,,,,,3271.0,186.0,3085.0,4873.0,246.0,4627.0,4715.0,231.0,4484.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,35084,11499,16,16,1549.0,,,,PASS,,work_loss,risk_ratio,1.2580452680983294,0.07119380045900343,1.0941981993213814,1.4464270710426776,0.001262254710044388,,,,,,,3271.0,186.0,3085.0,4873.0,246.0,4627.0,4715.0,231.0,4484.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,19,19,1535.0,11116.0,557.0,10559.0,PASS,,any_withdrawal,risk_ratio,1.1255529765285082,0.05254240604090356,1.0154107658887572,1.2476423783662893,0.024383737009337356,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,20,20,1535.0,,,,PASS,,loss_1,risk_ratio,1.089693521785697,0.05577246348899071,0.9768564806475115,1.2155644098656369,0.1235302422280229,9572.0,458.0,9114.0,1544.0,99.0,1445.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,20,20,1535.0,,,,PASS,,loss_2plus,risk_ratio,1.3512939363061907,0.10314388631497988,1.1039606480584798,1.6540402101372287,0.0035131351814954837,9572.0,458.0,9114.0,1544.0,99.0,1445.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,21,21,1535.0,,,,PASS,,alcohol_loss,risk_ratio,1.2249221623813484,0.0762933989329198,1.0547934722860073,1.4224910784109932,0.007833286743308831,,,,,,,3239.0,186.0,3053.0,4826.0,243.0,4583.0,4676.0,230.0,4446.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,21,21,1535.0,,,,PASS,,activity_loss,risk_ratio,0.9841908961598655,0.06921599206693581,0.8593351654018938,1.1271873409613693,0.8179152658477826,,,,,,,3239.0,186.0,3053.0,4826.0,243.0,4583.0,4676.0,230.0,4446.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_heart_disease,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,34835,11416,21,21,1535.0,,,,PASS,,work_loss,risk_ratio,1.2209083047063356,0.0718154123728345,1.0606049702816804,1.4054404139790269,0.00544796489631165,,,,,,,3239.0,186.0,3053.0,4826.0,243.0,4583.0,4676.0,230.0,4446.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,basic,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,14,14,1652.0,5489.0,541.0,4948.0,PASS,,any_withdrawal,risk_ratio,1.1921562888940753,0.050617949511879166,1.0795608271182255,1.3164951723410865,0.0005159066072164782,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,basic,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,15,15,1652.0,,,,PASS,,loss_1,risk_ratio,1.157022466686064,0.053386971486535685,1.042074382059421,1.284650128113378,0.006296309579677606,4799.0,459.0,4340.0,690.0,82.0,608.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,basic,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,15,15,1652.0,,,,PASS,,loss_2plus,risk_ratio,1.443716415237804,0.10887010006670163,1.1663032808130158,1.787114142536016,0.0007434952447708187,4799.0,459.0,4340.0,690.0,82.0,608.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,16,16,1652.0,,,,PASS,,alcohol_loss,risk_ratio,1.1759937737222854,0.07871191106918037,1.00787186565031,1.3721598974699551,0.03943861598056549,,,,,,,1592.0,166.0,1426.0,2250.0,243.0,2007.0,2382.0,222.0,2160.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,16,16,1652.0,,,,PASS,,activity_loss,risk_ratio,1.2567299475730733,0.06700598634005771,1.1020628565413277,1.4331035219566828,0.0006488239424512917,,,,,,,1592.0,166.0,1426.0,2250.0,243.0,2007.0,2382.0,222.0,2160.0,,,,,,,,,,
