cohort,outcome_id,analysis_family,context_id,outcome_coding_status,context_fields,model_id,state_adjustment,n,people,events,nonevents,parameters,matrix_rank,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,log_rr_attenuation_percent
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,50960,16386,3587,47373,19,19,12573,1190,11383,1266,123,1143,PASS,,loss_2plus,risk_ratio,1.9956044807922786,0.09035568486928333,1.6717201298456066,2.3822392113720743,2.0577401122815445e-14,
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,50960,16386,3587,47373,22,22,12573,1190,11383,1266,123,1143,PASS,,loss_1,risk_ratio,1.149078774212411,0.0571842442309679,1.0272460630626155,1.2853610024154585,0.015096752578172707,62.721973780921346
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,50960,16386,3587,47373,22,22,12573,1190,11383,1266,123,1143,PASS,,loss_2plus,risk_ratio,1.376443091154115,0.12528441099698984,1.0767527169294921,1.759545672277098,0.010765522973441468,53.75872526912047
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,50960,16386,3587,47373,20,20,12573,1190,11383,1266,123,1143,PASS,,loss_1,risk_ratio,1.4273740763236122,0.03472515805285971,1.3334590917052327,1.5279034553322925,1.217921478199068e-24,4.5421175953198185
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,50960,16386,3587,47373,20,20,12573,1190,11383,1266,123,1143,PASS,,loss_2plus,risk_ratio,1.9289790408950658,0.09048685213682765,1.6154925542584815,2.3032976106289675,3.8531309848073864e-13,4.914433904216851
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,50960,16386,3587,47373,20,20,12573,1190,11383,1266,123,1143,PASS,,context_transition_hospitalization,risk_ratio,1.349817288309662,0.03518436911762636,1.2598707609255309,1.4461854091138364,1.5196808703115023e-17,
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,unconditional,49733,15994,3486,46247,19,19,12233,1148,11085,1236,122,1114,PASS,,loss_1,risk_ratio,1.4477075364926364,0.03524270254889064,1.3510835069602003,1.55124172593376,8.813939559854613e-26,
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,unconditional,49733,15994,3486,46247,19,19,12233,1148,11085,1236,122,1114,PASS,,loss_2plus,risk_ratio,2.049548559100813,0.09072426701553896,1.715669284690015,2.4484026925219373,2.576031601612656e-15,
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,49733,15994,3486,46247,22,22,12233,1148,11085,1236,122,1114,PASS,,loss_1,risk_ratio,1.1382711645885228,0.05802781171433131,1.0159033005168232,1.275378516316038,0.025623491348276253,64.99536856837392
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,49733,15994,3486,46247,22,22,12233,1148,11085,1236,122,1114,PASS,,loss_2plus,risk_ratio,1.399166893574797,0.126164698386418,1.092642111295915,1.791682725603426,0.007762931709985427,53.195675663494754
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,49733,15994,3486,46247,20,20,12233,1148,11085,1236,122,1114,PASS,,loss_1,risk_ratio,1.426718109977634,0.03529269361148399,1.3313645187834973,1.5289010159276772,7.542536187409586e-24,3.9473663911414567
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,49733,15994,3486,46247,20,20,12233,1148,11085,1236,122,1114,PASS,,loss_2plus,risk_ratio,1.992401326380722,0.0907252730478233,1.667828265454839,2.380138967294142,3.0048677893836734e-14,3.940659885726509
hrs,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,49733,15994,3486,46247,20,20,12233,1148,11085,1236,122,1114,PASS,,context_cesd_worsening,risk_ratio,1.2958099551806581,0.03402103181536879,1.2122231048083114,1.3851603993398713,2.597724453381686e-14,
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,19181,11730,1299,17882,18,18,4641,418,4223,501,42,459,PASS,,loss_1,risk_ratio,1.4099675912248966,0.057246816755686394,1.2603191973471266,1.577385008884368,1.9550402780498956e-09,
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,19181,11730,1299,17882,18,18,4641,418,4223,501,42,459,PASS,,loss_2plus,risk_ratio,1.5902764607642301,0.15368677496979086,1.1766687254752795,2.1492703654882153,0.0025400569736991553,
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,19181,11730,1299,17882,21,21,4641,418,4223,501,42,459,PASS,,loss_1,risk_ratio,1.2253213111792602,0.09553166373250854,1.0160925973676076,1.4776333569595645,0.03341377312723795,40.854834563375356
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,19181,11730,1299,17882,21,21,4641,418,4223,501,42,459,PASS,,loss_2plus,risk_ratio,1.2927665173935121,0.20937109752441796,0.8576361805659551,1.948664604367429,0.22002699705329642,44.64752108242196
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,19181,11730,1299,17882,19,19,4641,418,4223,501,42,459,PASS,,loss_1,risk_ratio,1.39894270981371,0.05731978230123433,1.2502856373884106,1.5652748834488586,4.715615790698814e-09,2.284847369726007
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,19181,11730,1299,17882,19,19,4641,418,4223,501,42,459,PASS,,loss_2plus,risk_ratio,1.5685623932285213,0.15424649677222924,1.1593296479270732,2.1222505487115386,0.003517847836762859,2.96359466099762
hrs,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,19181,11730,1299,17882,19,19,4641,418,4223,501,42,459,PASS,,context_bmi_or_weight_loss,risk_ratio,1.486854513528886,0.08840689590436834,1.2503062131275842,1.7681559294751992,7.230563159337178e-06,
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,51059,16396,3600,47459,19,19,12600,1194,11406,1268,124,1144,PASS,,loss_1,risk_ratio,1.4518841600691867,0.03456578000397559,1.356780277281388,1.5536543754037988,3.963898707742493e-27,
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,51059,16396,3600,47459,19,19,12600,1194,11406,1268,124,1144,PASS,,loss_2plus,risk_ratio,2.009022702135942,0.09006438756945896,1.683921719799654,2.3968882699474943,9.475265001815951e-15,
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,51059,16396,3600,47459,22,22,12600,1194,11406,1268,124,1144,PASS,,loss_1,risk_ratio,1.1506419526338805,0.05703863783097847,1.0289371028385363,1.2867423086490366,0.013890337416706448,62.36678556353661
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,51059,16396,3600,47459,22,22,12600,1194,11406,1268,124,1144,PASS,,loss_2plus,risk_ratio,1.3892532604746468,0.12482458455073428,1.0877536411224054,1.774321453659239,0.008442845579162927,52.875060458707004
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,51059,16396,3600,47459,20,20,12600,1194,11406,1268,124,1144,PASS,,loss_1,risk_ratio,1.4523479526436625,0.034573689290895965,1.357192650443209,1.5541747701473434,3.6823714813935035e-27,-0.085659234077213
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,51059,16396,3600,47459,20,20,12600,1194,11406,1268,124,1144,PASS,,loss_2plus,risk_ratio,2.0119393888653536,0.09003251152732808,1.6864717874765334,2.4002180970514555,8.166901754197836e-15,-0.20794729960183916
hrs,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,51059,16396,3600,47459,20,20,12600,1194,11406,1268,124,1144,PASS,,context_incident_non_target_disease,risk_ratio,0.9384163494120455,0.043697408821233893,0.8613908689562202,1.0223294401888856,0.1457844160132736,
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,unconditional,36812,14090,2612,34200,17,17,9039,858,8181,942,97,845,PASS,,loss_1,risk_ratio,1.4378668781670547,0.040643300418772725,1.3277705741327408,1.557092166077166,4.0602082213270737e-19,
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,unconditional,36812,14090,2612,34200,17,17,9039,858,8181,942,97,845,PASS,,loss_2plus,risk_ratio,2.048849821339273,0.10246565616075563,1.6760663292590947,2.5045462205887774,2.5562432151933137e-12,
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,current_state_held,36812,14090,2612,34200,20,20,9039,858,8181,942,97,845,PASS,,loss_1,risk_ratio,1.081937483092296,0.06842426278476266,0.9461485515711104,1.2372145107407204,0.24974983290244313,78.31444759624249
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,current_state_held,36812,14090,2612,34200,20,20,9039,858,8181,942,97,845,PASS,,loss_2plus,risk_ratio,1.2911559712950162,0.1464040573343189,0.9690793705701821,1.720275751231714,0.0809101839056828,64.37396451872857
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,36812,14090,2612,34200,18,18,9039,858,8181,942,97,845,PASS,,loss_1,risk_ratio,1.437986159810795,0.04063874700041132,1.327892573249671,1.5572074409204546,3.9499868396927e-19,-0.022842208989994367
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,36812,14090,2612,34200,18,18,9039,858,8181,942,97,845,PASS,,loss_2plus,risk_ratio,2.0491969715510763,0.10258153964413495,1.675969614348297,2.505539594670379,2.6729304688863488e-12,-0.023620150516927067
hrs,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,36812,14090,2612,34200,18,18,9039,858,8181,942,97,845,PASS,,context_fi_change,risk_ratio,0.9992068785714999,0.01843083456496123,0.9637559232609335,1.0359618676131166,0.9656621658002053,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,unconditional,15912,10602,1097,14815,17,17,3885,353,3532,425,38,387,PASS,,loss_1,risk_ratio,1.399533210196883,0.062126495383387347,1.239084829368532,1.5807579594386532,6.283006400207904e-08,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,unconditional,15912,10602,1097,14815,17,17,3885,353,3532,425,38,387,PASS,,loss_2plus,risk_ratio,1.6412152550219543,0.16172218552861656,1.1953838144400661,2.253324397384861,0.002187594072641687,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,current_state_held,15912,10602,1097,14815,20,20,3885,353,3532,425,38,387,PASS,,loss_1,risk_ratio,1.1383245391864731,0.10516345837994757,0.9262981572892897,1.3988830122539195,0.21796294418533113,61.45714377952154
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,current_state_held,15912,10602,1097,14815,20,20,3885,353,3532,425,38,387,PASS,,loss_2plus,risk_ratio,1.1704670626514688,0.22742167680215852,0.749510143503307,1.827851372829236,0.4888625883361035,68.22948721275066
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,loss_1,risk_ratio,1.3459358667279315,0.06233609933699524,1.1911426698263623,1.5208449862758624,1.8798307184893297e-06,11.616981327589396
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,loss_2plus,risk_ratio,1.5158680669691784,0.16347958666009985,1.100290410281303,2.0884086373791058,0.010940662173766961,16.036090152971205
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_self_rated_health_worsening,risk_ratio,1.1222433532715357,0.06350027151575659,0.9909129696970382,1.2709795738642908,0.06933853209572281,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_transition_hospitalization,risk_ratio,1.389561930162126,0.06259485347089597,1.2291278844824525,1.5709369074878061,1.4735029592129793e-07,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_cesd_worsening,risk_ratio,1.266145175196815,0.060919987765842065,1.1236429125543927,1.42671981175031,0.00010725870729776296,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_bmi_or_weight_loss,risk_ratio,1.4437373381347938,0.09965369878057251,1.1875798117825216,1.7551473011282936,0.0002286013357744397,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_incident_non_target_disease,risk_ratio,0.8493232874689423,0.08298268862374092,0.7218351718334681,0.9993279280154992,0.049060484600674435,
hrs,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,15912,10602,1097,14815,23,23,3885,353,3532,425,38,387,PASS,,context_fi_change,risk_ratio,0.9816698121432782,0.028748893862176373,0.9278853826361729,1.0385718302141629,0.5198917240784899,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,unconditional,18960,11603,1274,17686,18,18,4575,406,4169,496,42,454,PASS,,loss_1,risk_ratio,1.397672729814698,0.057994622290080296,1.2474994984204137,1.5659237235294934,7.782810474099258e-09,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,unconditional,18960,11603,1274,17686,18,18,4575,406,4169,496,42,454,PASS,,loss_2plus,risk_ratio,1.6102074055727842,0.15355471389724412,1.1917243419448809,2.1756439788165007,0.0019206463614149245,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,current_state_held,18960,11603,1274,17686,21,21,4575,406,4169,496,42,454,PASS,,loss_1,risk_ratio,1.1832782193038323,0.09676560975804416,0.9788583145733096,1.4303881608128148,0.0820105110601094,49.7358252041516
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,current_state_held,18960,11603,1274,17686,21,21,4575,406,4169,496,42,454,PASS,,loss_2plus,risk_ratio,1.2524993274680498,0.21113960065469203,0.8280473038556644,1.8945228829358811,0.286281926492164,52.73750903332445
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,loss_1,risk_ratio,1.3384672809611182,0.058058268138292304,1.194506374804833,1.4997782347508664,5.133601244053443e-07,12.92780086764274
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,loss_2plus,risk_ratio,1.4748992033678705,0.15482116228446333,1.0888757572887373,1.9977739843447972,0.012075648574008821,18.42572667867472
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,context_self_rated_health_worsening,risk_ratio,1.1842078779688976,0.058227487909386366,1.0564881211748556,1.3273677859095414,0.0036880284589104755,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,context_transition_hospitalization,risk_ratio,1.346898847435863,0.058251950871183775,1.2015748533485107,1.5097989943518524,3.181629196427003e-07,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,context_cesd_worsening,risk_ratio,1.3215593732047126,0.056269569471996586,1.183559061834676,1.4756502089535715,7.235233350231095e-07,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,context_bmi_or_weight_loss,risk_ratio,1.4517285931097446,0.08918836352299724,1.2189002273983784,1.7290306956055643,2.922628792301386e-05,
hrs,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,18960,11603,1274,17686,23,23,4575,406,4169,496,42,454,PASS,,context_incident_non_target_disease,risk_ratio,0.8685726029080243,0.07282096853667179,0.7530447856191097,1.0018240361390742,0.052997833875649575,
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,62941,18942,9936,53005,19,19,16556,2734,13822,1787,322,1465,PASS,,loss_1,risk_ratio,1.1299199100672652,0.020953009115325456,1.0844572277808546,1.1772884817034148,5.557481985026351e-09,
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,62941,18942,9936,53005,19,19,16556,2734,13822,1787,322,1465,PASS,,loss_2plus,risk_ratio,1.3105457598142227,0.05275036946566887,1.1818190705613085,1.4532936820449958,2.9461733767638726e-07,
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,62941,18942,9936,53005,22,22,16556,2734,13822,1787,322,1465,PASS,,loss_1,risk_ratio,1.076742841027618,0.033969363082724885,1.0073890331959479,1.1508713193214957,0.02950409326362533,39.46577070407376
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,62941,18942,9936,53005,22,22,16556,2734,13822,1787,322,1465,PASS,,loss_2plus,risk_ratio,1.2014071251158618,0.07446960623579166,1.0382490909087068,1.3902050027473378,0.013739423606689762,32.15094285621433
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,62941,18942,9936,53005,20,20,16556,2734,13822,1787,322,1465,PASS,,loss_1,risk_ratio,1.1256861901163562,0.02096582723984334,1.0803667104199863,1.1729067421246924,1.6332753123094744e-08,3.073317589846678
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,62941,18942,9936,53005,20,20,16556,2734,13822,1787,322,1465,PASS,,loss_2plus,risk_ratio,1.2997611734818657,0.052727886505725886,1.1721454368740123,1.4412708994511394,6.615243606456568e-07,3.055396486515257
hrs,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,62941,18942,9936,53005,20,20,16556,2734,13822,1787,322,1465,PASS,,context_self_rated_health_worsening,risk_ratio,1.1125957280166137,0.020683665725711384,1.0683939495262897,1.1586262300995542,2.4899464006936655e-07,
hrs,multimorbidity_progression,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMMON_SIX,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,62867,18943,9925,52942,19,19,16538,2732,13806,1786,322,1464,PASS,,loss_1,risk_ratio,1.1301115227971394,0.02096607616721868,1.0846133525771484,1.1775182842108942,5.4110526769534626e-09,
hrs,multimorbidity_progression,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMMON_SIX,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,62867,18943,9925,52942,19,19,16538,2732,13806,1786,322,1464,PASS,,loss_2plus,risk_ratio,1.3129829097337096,0.052758400842030234,1.1839981968227822,1.4560192117512414,2.4524962585724495e-07,
hrs,multimorbidity_progression,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMMON_SIX,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,62867,18943,9925,52942,22,22,16538,2732,13806,1786,322,1464,PASS,,loss_1,risk_ratio,1.0757605501730794,0.03394512642630794,1.0065178238805856,1.1497667839074304,0.03144846318447712,40.29586599295318
hrs,multimorbidity_progression,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMMON_SIX,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,62867,18943,9925,52942,22,22,16538,2732,13806,1786,322,1464,PASS,,loss_2plus,risk_ratio,1.2018057614772932,0.07440045251194957,1.038734369424963,1.3904778072565294,0.013482847447816278,32.492045182105464
hrs,multimorbidity_progression,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMMON_SIX,transition_hospitalization,plus_transition_hospitalization,unconditional,62867,18943,9925,52942,20,20,16538,2732,13806,1786,322,1464,PASS,,loss_1,risk_ratio,1.1237691971742074,0.020973296488774225,1.078511105578469,1.1709264763112643,2.6416726732217816e-08,4.601128266442169
